filename,wc_mmolg,split
DB0-m3_o1490_o21_f0_fsc.sym.6_repeat.cif,1.230567,train
DB0-m29_o80_o46_f0_pts.sym.87_repeat.cif,1.800326,train
DB6-cuf_5172_repeat.cif,0.245078,train
DB0-m3_o1_o9_f0_nbo.sym.33_repeat.cif,0.241006,train
DB0-m3_o11_o20_f0_nbo.sym.16_repeat.cif,0.158056,train
DB0-m3_o22_o25_f0_pcu.sym.111_repeat.cif,0.700159,train
DB0-m2_o25_o25_f0_nbo.sym.84_repeat.cif,0.1604129999999999,train
DB0-m3_o12_o21_f0_pcu.sym.22_repeat.cif,0.197748,train
DB0-m2_o28_o92_f0_fsc_repeat.cif,0.32878,train
DB0-m9_o4_o5_f0_sra.sym.46_repeat.cif,2.4619529999999994,train
DB0-m15_o140_o151_f0_fsc_repeat.cif,0.655999,train
DB0-m3_o9_o30_tfc_repeat.cif,1.7286410000000003,train
DB0-m2_o8_o10_f0_pcu.sym.81_repeat.cif,0.22314,train
DB0-m2_o1_o8_f0_pcu.sym.77_repeat.cif,0.6907669999999999,train
DB5-hypotheticalMOF_6000742_0_0_3_18_26_5_repeat.cif,0.368129,train
DB0-m29_o81_o1470_f0_pts.sym.31_repeat.cif,0.597206,train
DB0-m3_o7_o25_f0_nbo.sym.75_repeat.cif,0.278886,train
DB0-m3_o83_o23_f0_fsc.sym.1_repeat.cif,1.746215,train
DB0-m3_o1480_o156_f0_fsc.sym.49_repeat.cif,3.538499,train
DB5-hypotheticalMOF_18037_1_1_1_21_2_7_repeat.cif,2.614063,train
DB0-m3_o18_o151_f0_fsc.sym.36_repeat.cif,1.080334,train
DB0-m29_o84_o143_f0_pts.sym.49_repeat.cif,0.5862890000000002,train
DB7-ddmof_6790_repeat.cif,0.420586,train
DB0-m3_o6_o9_f0_nbo.sym.7_repeat.cif,0.346526,train
DB7-ddmof_21943_repeat.cif,0.464181,train
DB1-Cu2O8-ADC_A-irmof7_A_No284_repeat.cif,0.503188,train
DB0-m3_o17_o139_f0_fsc_repeat.cif,2.6791020000000003,train
DB0-m29_o84_o86_f0_pts.sym.19_repeat.cif,1.052206,train
DB0-m29_o81_o148_f0_pts.sym.77_repeat.cif,0.72882,train
DB0-m29_o80_o1530_f0_pts.sym.5_repeat.cif,0.6617499999999998,train
DB0-m2_o1_o4_f0_nbo.sym.124_repeat.cif,0.169007,train
DB5-hypotheticalMOF_5005150_1_1_0_18_5_5_repeat.cif,0.604486,train
DB13-lvt-Syn032479_repeat.cif,0.449742,train
DB0-m2_o2_o11_f0_nbo.sym.25_repeat.cif,0.214546,train
DB0-m3_o1530_o22_f0_fsc.sym.41_repeat.cif,2.86525,train
DB0-m3_o20_o28_f0_pcu.sym.39_repeat.cif,0.211255,train
DB0-m3_o160_o81_f0_fsc.sym.3_repeat.cif,2.263866,train
DB0-m2_o8_o20_f0_pcu.sym.44_repeat.cif,0.339591,train
DB0-m2_o1_o16_f0_pcu.sym.36_repeat.cif,2.5593030000000008,train
DB0-m2_o15_o22_f0_nbo.sym.65_repeat.cif,0.453492,train
DB0-m3_o8_o22_f0_pcu.sym.122_repeat.cif,0.303456,train
DB0-m3_o2_o16_f0_pcu.sym.42_repeat.cif,0.622834,train
DB1-AlO6-mof200_No20_repeat.cif,0.121429,train
DB0-m9_o27_o28_f0_sra.sym.89_repeat.cif,0.6925060000000001,train
DB0-m29_o91_o150_f0_pts.sym.25_repeat.cif,0.6753950000000001,train
DB0-m3_o4_o1510_f0_fsc.sym.31_repeat.cif,1.622247,train
DB7-ddmof_5466_repeat.cif,0.267387,train
DB1-Zn2O8-ADC_A-irmof7_A_No62_repeat.cif,0.5935079999999999,train
DB0-m3_o3_o6_f0_pcu.sym.36_repeat.cif,0.178309,train
DB0-m3_o24_o153_f0_fsc.sym.87_repeat.cif,1.946841,train
DB0-m3_o43_o156_f0_fsc.sym.46_repeat.cif,2.528196,train
DB0-m2_o5_o11_f0_nbo.sym.51_repeat.cif,0.0918809999999999,train
DB0-m3_o18_o23_f0_pcu_repeat.cif,0.594675,train
DB0-m2_o7_o11_f0_pcu.sym.57_repeat.cif,0.265885,train
DB0-m3_o42_o13_f0_fsc.sym.19_repeat.cif,3.446203,train
DB0-m3_o25_o430_f0_fsc.sym.50_repeat.cif,0.7127199999999999,train
DB1-Cu2O8N2-DPAC_A-irmof7_A_No25_repeat.cif,0.3649,train
DB6-cuf_3487_repeat.cif,0.320921,train
DB1-Zn4O13-DPAC_A-irmof6_A_No256_repeat.cif,0.148375,train
DB5-hypotheticalMOF_26062_1_0_1_16_25_4_repeat.cif,0.298079,train
DB0-m29_o89_o470_f0_pts.sym.26_repeat.cif,2.580201,train
DB0-m2_o7_o24_f0_nbo.sym.91_repeat.cif,0.2047919999999999,train
DB0-m29_o89_o1470_f0_pts.sym.69_repeat.cif,0.6983050000000001,train
DB1-Zn2O8-irmof10_A-pcn6_B_No35_repeat.cif,0.159952,train
DB0-m3_o17_o19_f0_nbo.sym.52_repeat.cif,0.215831,train
DB0-m3_o440_o155_f0_fsc.sym.13_repeat.cif,2.438209,train
DB0-m2_o3_o18_f0_pcu.sym.81_repeat.cif,0.34863,train
DB0-m9_o23_o27_f0_sra.sym.75_repeat.cif,1.179836,train
DB0-m2_o2_o16_f0_pcu.sym.94_repeat.cif,0.538642,train
DB1-Cu2O8N2-irmof10_A-irmof20_A_No545_repeat.cif,0.277198,train
DB0-m3_o21_o470_f0_fsc.sym.6_repeat.cif,0.7313580000000001,train
DB0-m29_o82_o53_f0_pts.sym.31_repeat.cif,1.027678,train
DB0-m29_o99_o46_f0_pts.sym.75_repeat.cif,0.92942,train
DB0-m2_o7_o22_f0_nbo.sym.25_repeat.cif,0.0864119999999999,train
DB5-hypotheticalMOF_5002535_2_1_0_12_22_0_repeat.cif,0.671451,train
DB0-m29_o93_o111_f0_pts.sym.36_repeat.cif,0.6982790000000001,train
DB0-m3_o1530_o21_f0_fsc.sym.18_repeat.cif,0.9298729999999998,train
DB0-m2_o8_o27_f0_pcu.sym.20_repeat.cif,0.244713,train
DB0-m3_o146_o4_f0_fsc.sym.89_repeat.cif,1.9048219999999996,train
DB0-m29_o84_o44_f0_pts.sym.96_repeat.cif,0.7300989999999999,train
DB0-m2_o16_o28_f0_pcu.sym.60_repeat.cif,0.588723,train
DB7-ddmof_19325_repeat.cif,0.3032269999999999,train
DB5-hypotheticalMOF_5019047_2_0_0_19_15_12_repeat.cif,0.162043,train
DB0-m29_o91_o44_f0_pts.sym.123_repeat.cif,0.642135,train
DB0-m3_o20_o28_f0_nbo.sym.5_repeat.cif,0.201767,train
DB0-m2_o22_o25_f0_nbo.sym.77_repeat.cif,0.14357,train
DB1-Cu2O8N2-AZO_A-irmof7_A_No479_repeat.cif,0.413169,train
DB0-m29_o81_o109_f0_pts.sym.88_repeat.cif,0.5420360000000001,train
DB1-Cu2O8N2-ADC_A-irmof14_A_No300_repeat.cif,0.203853,train
DB0-m2_o1_o16_f0_pcu.sym.20_repeat.cif,0.671617,train
DB0-m9_o6_o13_f0_sra.sym.12_repeat.cif,0.345918,train
DB0-m3_o6_o7_f0_pcu.sym.40_repeat.cif,0.498795,train
DB0-m2_o9_o26_f0_pcu.sym.88_repeat.cif,0.379436,train
DB0-m3_o22_o23_f0_nbo.sym.111_repeat.cif,0.242097,train
DB0-m29_o89_o115_f0_pts.sym.28_repeat.cif,0.527538,train
DB0-m29_o89_o109_f0_pts.sym.71_repeat.cif,1.0453290000000002,train
DB0-m2_o20_o28_f0_pcu.sym.41_repeat.cif,0.338674,train
DB0-m29_o82_o44_f0_pts.sym.60_repeat.cif,0.6273160000000001,train
DB0-m29_o84_o52_f0_pts.sym.107_repeat.cif,2.167834,train
DB0-m3_o2_o25_f0_nbo.sym.98_repeat.cif,0.140705,train
DB13-nbo-Syn022223_repeat.cif,0.227319,train
DB12-ULEPIM_clean_repeat.cif,0.586633,train
DB0-m3_o21_o21_f0_pcu.sym.81_repeat.cif,0.327835,train
DB5-hypotheticalMOF_6002284_0_0_3_8_18_6_repeat.cif,0.395649,train
DB0-m3_o115_o23_f0_fsc.sym.1_repeat.cif,0.5052019999999999,train
DB0-m29_o88_o90_f0_pts.sym.43_repeat.cif,0.326146,train
DB0-m3_o1_o25_f0_pcu.sym.12_repeat.cif,0.710738,train
DB5-hypotheticalMOF_5061529_3_0_2_18_21_10_repeat.cif,0.162178,train
DB0-m3_o18_o20_f0_pcu.sym.52_repeat.cif,0.3800039999999999,train
DB5-hypotheticalMOF_31401_1_0_2_10_2_7_repeat.cif,2.129125,train
DB0-m2_o6_o9_f0_nbo.sym.147_repeat.cif,0.296138,train
DB0-m29_o84_o53_f0_pts.sym.51_repeat.cif,1.70602,train
DB0-m3_o146_o156_f0_fsc.sym.20_repeat.cif,1.593596,train
DB0-m15_o17_o144_f0_fsc_repeat.cif,1.094418,train
DB0-m29_o80_o147_f0_pts.sym.49_repeat.cif,1.9050869999999995,train
DB0-m3_o11_o21_f0_pcu.sym.119_repeat.cif,0.262049,train
DB0-m2_o11_o28_f0_pcu.sym.27_repeat.cif,0.4215529999999999,train
DB0-m2_o7_o24_f0_pcu.sym.82_repeat.cif,0.430285,train
DB0-m3_o2_o3_f0_pcu.sym.51_repeat.cif,0.221071,train
DB0-m29_o81_o1500_f0_pts.sym.2_repeat.cif,0.419225,train
DB0-m2_o1_o17_f0_pcu.sym.7_repeat.cif,0.8347390000000001,train
DB0-m2_o14_o23_f0_nbo.sym.29_repeat.cif,0.196194,train
DB13-nbo-Syn021446_repeat.cif,0.401887,train
DB12-PEVZAT_clean_repeat.cif,1.107868,train
DB0-m2_o15_o17_f0_nbo.sym.5_repeat.cif,0.310803,train
DB0-m3_o6_o11_f0_pcu.sym.15_repeat.cif,0.221468,train
DB0-m2_o2_o25_f0_pcu.sym.36_repeat.cif,0.233468,train
DB5-hypotheticalMOF_5060428_3_1_2_12_13_5_repeat.cif,1.048433,train
DB5-hypotheticalMOF_5040733_3_2_1_15_18_3_repeat.cif,0.3009200000000001,train
DB0-m3_o82_o159_f0_fsc.sym.4_repeat.cif,2.665143,train
DB0-m2_o7_o18_f0_pcu.sym.82_repeat.cif,0.106597,train
DB0-m3_o20_o24_f0_nbo.sym.131_repeat.cif,0.458084,train
DB5-hypotheticalMOF_5020892_1_0_0_23_11_0_repeat.cif,0.15433,train
DB0-m3_o24_o27_f0_pcu.sym.6_repeat.cif,0.450594,train
DB0-m2_o22_o28_f0_nbo.sym.118_repeat.cif,0.2410139999999999,train
DB0-m3_o1_o15_f0_nbo.sym.19_repeat.cif,0.216189,train
DB0-m2_o7_o17_f0_pcu.sym.70_repeat.cif,0.640535,train
DB0-m29_o90_o470_f0_pts.sym.84_repeat.cif,0.4722329999999999,train
DB0-m3_o16_o16_f0_pcu.sym.23_repeat.cif,0.5988450000000002,train
DB0-m29_o82_o510_f0_pts.sym.79_repeat.cif,0.581877,train
DB0-m3_o1_o24_f0_nbo.sym.103_repeat.cif,0.747213,train
DB0-m3_o11_o23_f0_nbo.sym.87_repeat.cif,0.237936,train
DB0-m3_o11_o24_f0_pcu.sym.85_repeat.cif,0.588666,train
DB0-m2_o2_o24_f0_pcu.sym.10_repeat.cif,0.495831,train
DB0-m3_o8_o29_f0_pcu.sym.77_repeat.cif,0.4400620000000002,train
DB0-m3_o8_o12_f0_pcu.sym.30_repeat.cif,0.254959,train
DB0-m2_o9_o11_f0_nbo.sym.70_repeat.cif,0.7831870000000001,train
DB0-m3_o146_o14_f0_fsc.sym.128_repeat.cif,2.082911,train
DB0-m29_o84_o52_f0_pts.sym.62_repeat.cif,1.199576,train
DB13-hxg-Syn039012_repeat.cif,0.326361,train
DB0-m3_o7_o18_f0_pcu.sym.2_repeat.cif,0.170615,train
DB0-m29_o99_o111_f0_pts.sym.13_repeat.cif,0.48329,train
DB5-hypotheticalMOF_21423_2_1_1_11_17_1_repeat.cif,1.077048,train
DB15-pcu_N139_E87_opt_repeat.cif,1.500324,train
DB5-hypotheticalMOF_5003521_2_1_0_18_21_10_repeat.cif,0.250869,train
DB0-m3_o147_o4_f0_fsc.sym.10_repeat.cif,2.3767439999999995,train
DB0-m3_o146_o158_f0_fsc.sym.142_repeat.cif,1.334766,train
DB5-hypotheticalMOF_5039297_2_1_1_15_24_1_repeat.cif,0.450647,train
DB0-m9_o11_o19_f0_sra.sym.24_repeat.cif,0.279129,train
DB0-m2_o15_o28_f0_nbo.sym.39_repeat.cif,0.628544,train
DB0-m3_o25_o540_f0_fsc.sym.4_repeat.cif,1.4406750000000004,train
DB0-m2_o10_o29_f0_pcu.sym.4_repeat.cif,3.767965,train
DB1-Zn2O8N2-ADC_A-irmof7_A_No563_repeat.cif,0.4444349999999999,train
DB0-m29_o83_o147_f0_pts.sym.47_repeat.cif,1.220529,train
DB0-m3_o45_o159_f0_fsc.sym.81_repeat.cif,1.448156,train
DB0-m3_o6_o14_f0_nbo.sym.78_repeat.cif,0.184271,train
DB0-m29_o80_o172_f0_pts.sym.95_repeat.cif,0.336326,train
DB1-Cu2O8-irmof7_A-PEDOT_A_No28_repeat.cif,2.299795,train
DB0-m2_o22_o23_f0_nbo.sym.104_repeat.cif,0.142781,train
DB0-m3_o540_o158_f0_fsc.sym.5_repeat.cif,1.487024,train
DB0-m29_o80_o87_f0_pts.sym.63_repeat.cif,2.436636,train
DB0-m29_o96_o108_f0_pts.sym.112_repeat.cif,0.736634,train
DB5-hypotheticalMOF_5046750_1_1_1_19_21_11_repeat.cif,1.4812379999999998,train
DB0-m29_o88_o44_f0_pts.sym.66_repeat.cif,0.82503,train
DB0-m3_o11_o27_f0_nbo.sym.119_repeat.cif,0.323833,train
DB0-m29_o92_o85_f0_pts.sym.21_repeat.cif,0.425216,train
DB0-m29_o91_o1510_f0_pts.sym.51_repeat.cif,0.337652,train
DB0-m29_o82_o45_f0_pts.sym.35_repeat.cif,0.600123,train
DB0-m3_o13_o29_f0_pcu.sym.50_repeat.cif,0.929365,train
DB3-lvtb_sym_5_mc_2_sym_5_on_11_L_12_FGCN_2___repeat.cif,2.29587,train
DB0-m9_o3_o3_f0_sra.sym.7_repeat.cif,0.930419,train
DB0-m2_o15_o22_f0_nbo.sym.85_repeat.cif,0.68747,train
DB0-m3_o4_o23_f0_pcu.sym.127_repeat.cif,0.662874,train
DB0-m2_o25_o27_f0_pcu.sym.144_repeat.cif,0.734708,train
DB0-m3_o22_o28_f0_nbo_repeat.cif,0.200589,train
DB0-m3_o13_o510_f0_fsc.sym.78_repeat.cif,3.117992,train
DB0-m2_o58_o3_xbe_repeat.cif,0.209304,train
DB0-m29_o80_o51_f0_pts.sym.44_repeat.cif,1.182684,train
DB0-m3_o14_o20_f0_pcu.sym.65_repeat.cif,0.604453,train
DB0-m3_o3_o24_f0_pcu.sym.42_repeat.cif,0.2083759999999999,train
DB0-m29_o96_o44_f0_pts.sym.20_repeat.cif,1.28388,train
DB12-ULOGIL_clean_repeat.cif,0.6625929999999998,train
DB0-m2_o4_o24_f0_nbo.sym.96_repeat.cif,0.13634,train
DB0-m3_o17_o81_f0_fsc.sym.23_repeat.cif,2.144256,train
DB0-m29_o88_o92_f0_pts.sym.51_repeat.cif,0.746038,train
DB0-m3_o11_o17_f0_nbo.sym.13_repeat.cif,0.2122589999999999,train
DB0-m29_o93_o47_f0_pts.sym.43_repeat.cif,1.040294,train
DB1-Cu2N8-BDC_B-irmof7_B_No705_repeat.cif,1.189214,train
DB0-m3_o11_o17_f0_nbo.sym.49_repeat.cif,0.228745,train
DB0-m2_o19_o23_f0_pcu.sym.39_repeat.cif,0.220436,train
DB0-m3_o6_o25_f0_nbo.sym.141_repeat.cif,0.1753979999999999,train
DB1-Al2O6-DPAC_B-irmof7_B_No348_repeat.cif,1.372184,train
DB5-hypotheticalMOF_36046_1_0_2_14_14_0_repeat.cif,0.745364,train
DB0-m3_o20_o24_f0_nbo.sym.68_repeat.cif,0.168428,train
DB0-m2_o18_o29_f0_pcu.sym.87_repeat.cif,0.727503,train
DB0-m3_o150_o159_f0_fsc.sym.46_repeat.cif,1.507865,train
DB0-m2_o1_o9_f0_nbo.sym.167_repeat.cif,0.325501,train
DB15-pcu_N108_E68_opt_repeat.cif,0.4688609999999999,train
DB0-m3_o18_o25_f0_pcu.sym.7_repeat.cif,0.301775,train
DB5-hypotheticalMOF_5063175_1_0_2_18_22_7_repeat.cif,0.261688,train
DB0-m3_o480_o23_f0_fsc.sym.4_repeat.cif,1.293801,train
DB1-Zn2O8N2-AZO_A-irmof8_A_No63_repeat.cif,0.13157,train
DB6-cuf_10530_repeat.cif,0.199879,train
DB12-NOQNOY_clean_repeat.cif,0.942005,train
DB0-m3_o1_o5_f0_nbo.sym.39_repeat.cif,0.679183,train
DB0-m3_o6_o20_f0_nbo.sym.140_repeat.cif,0.184659,train
DB0-m3_o1_o25_f0_nbo.sym.160_repeat.cif,0.230832,train
DB0-m2_o13_o21_f0_pcu.sym.51_repeat.cif,0.427842,train
DB0-m2_o3_o29_f0_pcu.sym.60_repeat.cif,0.237068,train
