filename,wc_mmolg,split
DB0-m2_o6_o8_f0_pcu.sym.14_repeat.cif,0.187329,train
DB1-Zn2O8-ADC_A-irmof20_A_No83_repeat.cif,0.314475,train
DB0-m29_o83_o51_f0_pts.sym.40_repeat.cif,0.795338,train
DB0-m2_o11_o17_f0_pcu.sym.78_repeat.cif,0.6025510000000001,train
DB0-m2_o11_o17_f0_pcu.sym.71_repeat.cif,0.591296,train
DB0-m29_o80_o52_f0_pts.sym.59_repeat.cif,1.595831,train
DB0-m2_o17_o24_f0_pcu.sym.89_repeat.cif,0.965589,train
DB0-m3_o450_o21_f0_fsc.sym.37_repeat.cif,0.446116,train
DB6-pMOF_183_repeat.cif,0.254249,train
DB5-hypotheticalMOF_5052871_3_1_1_27_18_3_repeat.cif,0.433295,train
DB0-m29_o90_o500_f0_pts.sym.87_repeat.cif,0.708671,train
DB0-m29_o81_o143_f0_pts.sym.24_repeat.cif,0.3911139999999999,train
DB0-m3_o11_o24_f0_nbo.sym.115_repeat.cif,0.304245,train
DB0-m3_o23_o27_f0_nbo.sym.125_repeat.cif,0.214716,train
DB0-m2_o11_o11_f0_pcu.sym.17_repeat.cif,0.303172,train
DB5-hypotheticalMOF_2569_0_0_0_25_7_3_repeat.cif,0.130669,train
DB5-hypotheticalMOF_5073439_0_0_2_19_3_0_repeat.cif,0.306826,train
DB0-m2_o19_o23_f0_nbo.sym.100_repeat.cif,0.099923,train
DB1-Cu2O8N2-irmof16_A-irmof8_A_No673_repeat.cif,0.195231,train
DB0-m29_o81_o420_f0_pts.sym.6_repeat.cif,0.561605,train
DB0-m3_o3_o14_f0_nbo.sym.106_repeat.cif,0.7055400000000001,train
DB0-m29_o89_o143_f0_pts.sym.26_repeat.cif,0.6215999999999999,train
DB13-sod-Syn033039_repeat.cif,0.149109,train
DB0-m3_o3_o25_f0_pcu.sym.89_repeat.cif,0.340903,train
DB0-m29_o99_o172_f0_pts.sym.44_repeat.cif,0.271908,train
DB0-m3_o115_o21_f0_fsc.sym.15_repeat.cif,0.717307,train
DB0-m2_o3_o9_f0_pcu.sym.80_repeat.cif,0.361537,train
DB6-cuf_3610_repeat.cif,0.379295,train
DB7-ddmof_16969_repeat.cif,0.350075,train
DB0-m3_o7_o8_f0_pcu.sym.120_repeat.cif,0.27834,train
DB0-m3_o4_o151_f0_fsc.sym.52_repeat.cif,1.580361,train
DB0-m2_o17_o20_f0_nbo.sym.74_repeat.cif,0.16401,train
DB0-m3_o7_o24_f0_pcu.sym.90_repeat.cif,0.522328,train
DB0-m18_o44_o152_f0_fsc_repeat.cif,0.6399889999999999,train
DB0-m2_o3_o8_f0_pcu.sym.1_repeat.cif,0.164815,train
DB0-m3_o16_o18_f0_pcu.sym.27_repeat.cif,0.967343,train
DB0-m29_o88_o147_f0_pts.sym.76_repeat.cif,1.99994,train
DB0-m1_o16_ske_repeat.cif,0.283049,train
DB0-m3_o18_o115_f0_fsc.sym.3_repeat.cif,0.607105,train
DB0-m3_o11_o13_f0_pcu.sym.74_repeat.cif,0.572392,train
DB0-m3_o22_o25_f0_nbo.sym.30_repeat.cif,0.138801,train
DB0-m2_o12_o28_f0_pcu.sym.54_repeat.cif,0.6924,train
DB0-m3_o1_o23_f0_nbo.sym.135_repeat.cif,0.2257519999999999,train
DB0-m2_o6_o23_f0_pcu.sym.26_repeat.cif,0.2043669999999999,train
DB1-Zn2O8N2-DPAC_A-irmof14_A_No209_repeat.cif,0.392864,train
DB0-m3_o11_o25_f0_pcu.sym.56_repeat.cif,0.623016,train
DB0-m3_o151_o159_f0_fsc.sym.25_repeat.cif,1.371922,train
DB1-Zn4O13-irmof20_A-irmof6_A_No251_repeat.cif,0.167831,train
DB0-m3_o13_o16_f0_pcu.sym.66_repeat.cif,1.365922,train
DB0-m3_o14_o151_f0_fsc.sym.40_repeat.cif,1.6216400000000002,train
DB0-m3_o14_o21_f0_pcu.sym.1_repeat.cif,0.4963629999999999,train
DB0-m3_o44_o14_f0_fsc.sym.18_repeat.cif,2.000729,train
DB1-Cu2N8-irmof20_B-irmof7_B_No175_repeat.cif,0.8672650000000001,train
DB0-m2_o7_o20_f0_nbo.sym.100_repeat.cif,0.148143,train
DB13-cds-Syn023499_repeat.cif,0.199191,train
DB12-DUQCAU_clean_repeat.cif,0.3103340000000001,train
DB0-m3_o4_o20_f0_nbo.sym.5_repeat.cif,0.2060139999999999,train
DB5-hypotheticalMOF_5026731_1_0_0_28_17_5_repeat.cif,0.276837,train
DB0-m3_o47_o23_f0_fsc.sym.62_repeat.cif,1.6018240000000004,train
DB0-m9_o13_o19_f0_sra.sym.52_repeat.cif,0.659496,train
DB0-m3_o1_o8_f0_pcu.sym.50_repeat.cif,1.241925,train
DB5-hypotheticalMOF_7835_2_1_0_11_11_5_repeat.cif,0.705416,train
DB0-m1_o28_pcu_repeat.cif,0.296797,train
DB0-m29_o84_o149_f0_pts.sym.25_repeat.cif,1.6734909999999998,train
DB5-hypotheticalMOF_5082289_0_0_2_22_22_10_repeat.cif,3.361482,train
DB7-ddmof_16643_repeat.cif,0.201821,train
DB0-m29_o88_o102_f0_pts.sym.1_repeat.cif,0.4879119999999999,train
DB1-Zn2O8N2-AZO_A-DPAC_A_No280_repeat.cif,0.3300389999999999,train
DB1-Zn2O8N2-DPAC_A-irmof20_A_No463_repeat.cif,0.146303,train
DB5-hypotheticalMOF_5065451_1_0_2_15_22_0_repeat.cif,0.352114,train
DB1-Cu2O8-irmof10_A-irmof6_A_No345_repeat.cif,6.132853000000001,train
DB5-hypotheticalMOF_5048181_3_3_1_19_18_5_repeat.cif,0.06544,train
DB0-m3_o19_o1500_f0_fsc.sym.8_repeat.cif,1.373839,train
DB5-hypotheticalMOF_6034_1_0_0_10_21_1_repeat.cif,0.120556,train
DB7-ddmof_21629_repeat.cif,0.193251,train
DB0-m9_o13_o24_f0_sra.sym.68_repeat.cif,1.330188,train
DB13-lvt-Syn032958_repeat.cif,0.40922,train
DB0-m3_o153_o155_f0_fsc.sym.59_repeat.cif,2.117137,train
DB1-Cu2O8-ADC_A-DPAC_A_No490_repeat.cif,0.545056,train
DB0-m2_o2_o25_f0_nbo.sym.135_repeat.cif,0.177298,train
DB5-hypotheticalMOF_21547_0_0_1_11_7_0_repeat.cif,0.7658349999999999,train
DB6-cuf_6981_repeat.cif,0.611333,train
DB0-m2_o8_o8_f0_pcu.sym.92_repeat.cif,0.149677,train
DB0-m3_o155_o540_f0_fsc.sym.2_repeat.cif,1.603465,train
DB12-DORFUM_clean_repeat.cif,1.816604,train
DB0-m3_o1_o7_f0_nbo.sym.78_repeat.cif,0.108814,train
DB0-m29_o88_o1490_f0_pts.sym.29_repeat.cif,0.461024,train
DB0-m9_o4_o24_f0_sra.sym.82_repeat.cif,1.1078739999999998,train
DB12-FORQAF_clean_repeat.cif,3.373457,train
DB7-ddmof_16697_repeat.cif,0.291066,train
DB0-m9_o6_o27_f0_sra.sym.38_repeat.cif,0.186481,train
DB13-nbo-Syn035069_repeat.cif,0.427851,train
DB1-Al2O6-DPAC_B-irmof7_B_No242_repeat.cif,1.6411360000000002,train
DB15-pcu_N123_E5_unopt_repeat.cif,1.035991,train
DB0-m3_o540_o6_f0_fsc.sym.22_repeat.cif,0.744641,train
DB7-ddmof_4441_repeat.cif,0.425127,train
DB0-m2_o9_o17_f0_nbo.sym.53_repeat.cif,0.596259,train
DB6-cuf_10066_repeat.cif,0.491144,train
DB0-m3_o11_o29_f0_pcu.sym.22_repeat.cif,0.435855,train
DB0-m3_o153_o23_f0_fsc.sym.35_repeat.cif,3.4752729999999987,train
DB0-m2_o1_o11_f0_nbo.sym.43_repeat.cif,0.211633,train
DB0-m2_o11_o21_f0_pcu.sym.44_repeat.cif,0.163359,train
DB5-hypotheticalMOF_5080445_3_0_2_28_20_0_repeat.cif,0.2446589999999999,train
DB0-m29_o81_o470_f0_pts.sym.27_repeat.cif,0.578152,train
DB5-hypotheticalMOF_6001780_1_0_3_6_14_2_repeat.cif,1.4483320000000002,train
DB0-m3_o7_o8_f0_pcu.sym.99_repeat.cif,0.5328539999999999,train
DB0-m2_o23_o23_f0_pcu.sym.7_repeat.cif,0.310392,train
DB0-m2_o13_o17_f0_pcu.sym.69_repeat.cif,0.6272690000000001,train
DB0-m3_o105_o21_f0_fsc.sym.23_repeat.cif,0.8444130000000001,train
DB0-m3_o7_o12_f0_pcu.sym.24_repeat.cif,0.260204,train
DB0-m9_o4_o5_f0_sra.sym.20_repeat.cif,2.4789130000000004,train
DB6-cuf_3509_repeat.cif,0.291003,train
DB5-hypotheticalMOF_5036684_2_1_1_18_25_8_repeat.cif,0.546608,train
DB1-Zn2O8-AZO_A-irmof7_A_No580_repeat.cif,1.432144,train
DB0-m2_o9_o25_f0_nbo.sym.43_repeat.cif,0.340272,train
DB5-hypotheticalMOF_1000004_0_0_3_9_9_7_repeat.cif,1.8010229999999998,train
DB0-m29_o91_o54_f0_pts.sym.1_repeat.cif,0.8222640000000001,train
DB12-OBAHUX_clean_repeat.cif,1.359636,train
DB7-ddmof_4129_repeat.cif,0.45304,train
DB0-m29_o90_o55_f0_pts.sym.1_repeat.cif,0.7451819999999999,train
DB0-m3_o23_o23_f0_nbo.sym.136_repeat.cif,0.3021169999999999,train
DB0-m29_o90_o82_f0_pts.sym.68_repeat.cif,0.6118549999999999,train
DB0-m3_o2_o6_f0_pcu.sym.14_repeat.cif,0.20535,train
DB0-m3_o5_o14_f0_nbo.sym.26_repeat.cif,0.333995,train
DB6-cuf_4817_repeat.cif,0.329686,train
DB1-Cu2O8N2-DPAC_A-irmof10_A_No47_repeat.cif,0.13965,train
DB0-m3_o440_o21_f0_fsc.sym.32_repeat.cif,0.5206040000000001,train
DB6-cuf_2334_repeat.cif,0.333358,train
DB0-m3_o11_o25_f0_pcu.sym.10_repeat.cif,0.206142,train
DB0-m2_o8_o24_f0_pcu.sym.60_repeat.cif,0.1426329999999999,train
DB0-m29_o88_o49_f0_pts.sym.48_repeat.cif,0.919816,train
DB0-m3_o18_o78_f0_fsc_repeat.cif,3.530751,train
DB7-ddmof_21745_repeat.cif,0.180144,train
DB0-m3_o51_o21_f0_fsc.sym.43_repeat.cif,1.325586,train
DB0-m3_o16_o17_f0_pcu.sym.91_repeat.cif,0.688394,train
DB0-m9_o25_o25_f0_sra.sym.21_repeat.cif,0.8103100000000001,train
DB0-m29_o88_o53_f0_pts.sym.66_repeat.cif,0.555562,train
DB5-hypotheticalMOF_5038064_1_0_1_18_22_1_repeat.cif,0.23878,train
DB5-hypotheticalMOF_6001057_3_1_3_18_1_0_repeat.cif,0.484284,train
DB0-m3_o23_o24_f0_nbo.sym.161_repeat.cif,0.320441,train
DB6-cuf_1412_repeat.cif,0.479596,train
DB0-m3_o6_o19_f0_nbo.sym.57_repeat.cif,0.131974,train
DB0-m29_o82_o149_f0_pts.sym.35_repeat.cif,1.153337,train
DB13-cds-Syn034248_repeat.cif,0.224853,train
DB5-hypotheticalMOF_5048518_2_1_1_19_20_2_repeat.cif,2.290423,train
DB0-m2_o20_o21_f0_pcu.sym.44_repeat.cif,0.188545,train
DB0-m3_o24_o115_f0_fsc.sym.18_repeat.cif,1.3908110000000002,train
DB1-Cu2O8-AZO_A-irmof8_A_No598_repeat.cif,0.481588,train
DB0-m2_o4_o22_f0_nbo.sym.119_repeat.cif,0.149448,train
DB0-m29_o90_o51_f0_pts.sym.65_repeat.cif,0.82503,train
DB6-cuf_8255_repeat.cif,0.3035279999999999,train
DB0-m29_o82_o51_f0_pts.sym.1_repeat.cif,0.953944,train
DB0-m3_o20_o28_f0_nbo.sym.31_repeat.cif,0.146085,train
DB0-m3_o52_o23_f0_fsc.sym.50_repeat.cif,1.1658069999999996,train
DB0-m3_o1490_o156_f0_fsc.sym.39_repeat.cif,3.711294,train
DB0-m29_o92_o45_f0_pts.sym.34_repeat.cif,0.99046,train
DB0-m3_o6_o9_f0_pcu.sym.65_repeat.cif,0.841711,train
DB0-m3_o8_o10_f0_pcu.sym.106_repeat.cif,0.940354,train
DB0-m29_o88_o510_f0_pts.sym.32_repeat.cif,0.338391,train
DB0-m2_o2_o3_f0_nbo.sym.82_repeat.cif,0.1765139999999999,train
DB1-Cu2O8N2-ADC_A-irmof20_A_No595_repeat.cif,0.247107,train
DB0-m2_o18_o28_f0_pcu.sym.14_repeat.cif,0.443349,train
DB1-Cu2O8-mof177-TDPAT_No122_repeat.cif,0.156161,train
DB15-qtz-x_N65_E228_opt_repeat.cif,1.896549,train
DB0-m5_o11_o11_f0_bcu.sym.35_repeat.cif,2.1039390000000004,train
DB0-m3_o7_o22_f0_nbo.sym.129_repeat.cif,0.273262,train
DB0-m3_o17_o143_f0_fsc.sym.11_repeat.cif,2.960223,train
DB0-m2_o20_o29_f0_nbo.sym.42_repeat.cif,0.207925,train
DB0-m3_o25_o450_f0_fsc.sym.66_repeat.cif,0.56025,train
DB0-m3_o3_o4_f0_nbo.sym.70_repeat.cif,0.281598,train
DB0-m3_o96_o11_f0_fsc.sym.38_repeat.cif,1.900804,train
DB5-hypotheticalMOF_5033715_1_0_1_12_9_8_repeat.cif,0.3310579999999999,train
DB0-m2_o16_o21_f0_pcu.sym.62_repeat.cif,0.678728,train
DB6-cuf_3243_repeat.cif,0.5186270000000001,train
DB12-PEGBUA_freeONLY_repeat.cif,1.260366,train
DB0-m3_o11_o27_f0_nbo.sym.155_repeat.cif,0.165906,train
DB0-m29_o90_o46_f0_pts.sym.103_repeat.cif,0.816433,train
DB0-m2_o6_o20_f0_nbo.sym.160_repeat.cif,0.1668429999999999,train
DB0-m3_o3_o19_f0_nbo.sym.76_repeat.cif,0.325854,train
DB0-m3_o1530_o156_f0_fsc.sym.87_repeat.cif,2.696427,train
DB0-m2_o9_o14_f0_nbo.sym.6_repeat.cif,0.468853,train
DB6-cuf_1869_repeat.cif,0.980784,train
DB5-hypotheticalMOF_5069380_1_0_2_3_17_0_repeat.cif,0.358943,train
DB5-hypotheticalMOF_32798_0_0_2_0_17_7_repeat.cif,1.320616,train
DB0-m2_o25_o27_f0_nbo.sym.19_repeat.cif,0.161673,train
DB5-hypotheticalMOF_5076691_1_1_2_27_10_0_repeat.cif,0.881099,train
DB0-m9_o23_o23_f0_sra.sym.9_repeat.cif,1.258325,train
DB0-m9_o16_o23_f0_sra.sym.44_repeat.cif,1.3195719999999995,train
DB0-m3_o43_o155_f0_fsc.sym.8_repeat.cif,1.852897,train
DB5-hypotheticalMOF_5059456_1_1_2_12_21_6_repeat.cif,1.428702,train
DB0-m2_o8_o26_f0_pcu.sym.77_repeat.cif,0.218002,train
DB0-m3_o1530_o156_f0_fsc.sym.33_repeat.cif,3.0136140000000005,train
DB1-Cu2O8-irmof10_A-irmof7_A_No793_repeat.cif,0.5765800000000001,train
DB5-hypotheticalMOF_26931_0_0_1_22_25_11_repeat.cif,0.474072,train
DB5-hypotheticalMOF_5044946_1_1_1_3_24_5_repeat.cif,1.8328,train
DB0-m2_o13_o24_f0_pcu.sym.8_repeat.cif,0.494854,train
DB0-m3_o450_o21_f0_fsc.sym.2_repeat.cif,0.7480249999999999,train
DB0-m3_o2_o25_f0_nbo.sym.68_repeat.cif,0.4351239999999999,train
DB0-m3_o6_o25_f0_nbo.sym.59_repeat.cif,0.2274689999999999,train
DB1-Cu2O8-AZO_A-BDC_A_No735_repeat.cif,0.212333,train
DB0-m29_o90_o550_f0_pts.sym.2_repeat.cif,0.385744,train
DB0-m2_o2_baa_repeat.cif,0.1691919999999999,train
DB0-m29_o84_o111_f0_pts.sym.22_repeat.cif,2.362375,train
DB13-lvt-Syn021997_repeat.cif,0.3202979999999999,train
DB0-m29_o90_o84_f0_pts.sym.32_repeat.cif,0.764471,train
DB0-m2_o21_o25_f0_pcu.sym.102_repeat.cif,0.5643969999999999,train
DB0-m2_o11_o28_f0_pcu.sym.73_repeat.cif,0.6338619999999999,train
DB0-m3_o42_o156_f0_fsc.sym.4_repeat.cif,3.30632,train
DB0-m3_o75_o151_f0_fsc_repeat.cif,1.856959,train
DB0-m2_o8_o11_f0_pcu.sym.115_repeat.cif,0.236474,train
DB0-m3_o1_o9_f0_nbo.sym.105_repeat.cif,0.5455450000000001,train
DB1-Cu2N8-DPAC_B-irmof7_B_No652_repeat.cif,0.482241,train
DB1-Zn2O8N2-DPAC_A-irmof7_A_No483_repeat.cif,0.41169,train
DB0-m18_o13_o100_f0_fsc_repeat.cif,1.962133,train
DB6-cuf_9473_repeat.cif,0.261399,train
DB0-m29_o81_o47_f0_pts.sym.86_repeat.cif,1.808214,train
DB0-m3_o6_o24_f0_pcu.sym.47_repeat.cif,0.235313,train
DB7-ddmof_18296_repeat.cif,0.4509279999999999,train
DB0-m3_o18_o24_f0_pcu.sym.81_repeat.cif,0.874271,train
DB0-m2_o10_o21_f0_pcu.sym.23_repeat.cif,0.6122529999999999,train
DB0-m3_o12_o28_f0_pcu.sym.58_repeat.cif,0.531397,train
DB13-lvt-Syn032797_repeat.cif,0.293438,train
DB0-m29_o88_o1530_f0_pts.sym.100_repeat.cif,0.469176,train
DB0-m18_o1_o146_f0_fsc_repeat.cif,2.118723,train
DB0-m2_o14_o17_f0_nbo.sym.124_repeat.cif,0.364459,train
DB0-m2_o16_o26_f0_pcu.sym.52_repeat.cif,1.690244,train
DB12-WAHFUJ01_clean_repeat.cif,1.237704,train
DB5-hypotheticalMOF_5075974_1_0_2_27_26_6_repeat.cif,0.164757,train
DB5-hypotheticalMOF_5076828_1_0_2_27_11_4_repeat.cif,0.2367,train
DB0-m3_o9_o20_f0_nbo.sym.25_repeat.cif,0.442578,train
DB0-m9_o14_o22_f0_sra.sym.47_repeat.cif,1.241576,train
DB0-m2_o5_o24_f0_nbo.sym.89_repeat.cif,0.177232,train
DB0-m3_o84_o23_f0_fsc.sym.5_repeat.cif,2.22929,train
DB0-m2_o6_o26_f0_pcu.sym.75_repeat.cif,0.283888,train
DB0-m2_o15_o28_f0_pcu.sym.56_repeat.cif,0.8180419999999999,train
DB0-m29_o93_o102_f0_pts.sym.42_repeat.cif,0.8738459999999999,train
DB0-m2_o10_o27_f0_pcu.sym.65_repeat.cif,2.189023,train
DB12-ASALOV_clean_repeat.cif,0.9820410000000002,train
DB0-m2_o12_o19_f0_pcu.sym.44_repeat.cif,0.471929,train
DB0-m23_o7_o147_f0_pcu_repeat.cif,0.3029,train
DB1-Cu2N8-BDC_B-irmof10_B_No231_repeat.cif,0.973664,train
DB0-m3_o52_o21_f0_fsc.sym.18_repeat.cif,0.384624,train
DB5-hypotheticalMOF_5035799_3_0_1_18_17_1_repeat.cif,0.152159,train
DB0-m3_o16_o510_f0_fsc.sym.34_repeat.cif,3.377587000000001,train
DB0-m3_o4_o13_f0_pcu.sym.36_repeat.cif,0.915898,train
DB0-m2_o3_o15_f0_pcu.sym.45_repeat.cif,0.63298,train
DB0-m3_o11_o19_f0_pcu.sym.2_repeat.cif,0.385338,train
DB0-m29_o90_o47_f0_pts.sym.4_repeat.cif,0.589756,train
DB0-m3_o11_o14_f0_pcu.sym.81_repeat.cif,1.371913,train
DB6-cuf_9156_repeat.cif,0.478674,train
DB0-m2_o19_o27_f0_nbo.sym.77_repeat.cif,0.0938109999999999,train
DB7-ddmof_4443_repeat.cif,0.505212,train
DB0-m3_o25_o146_f0_fsc.sym.112_repeat.cif,1.068825,train
DB0-m2_o2_o11_f0_nbo.sym.28_repeat.cif,0.140031,train
DB12-FEFCUQ_freeONLY_repeat.cif,1.230078,train
DB5-hypotheticalMOF_32748_0_0_2_0_9_7_repeat.cif,1.200524,train
DB0-m2_o6_o11_f0_nbo.sym.21_repeat.cif,0.120656,train
DB0-m29_o81_o148_f0_pts.sym.61_repeat.cif,0.453051,train
DB0-m3_o7_o10_f0_pcu.sym.84_repeat.cif,0.545294,train
DB1-Cu2N8-AZO_B-DPAC_B_No422_repeat.cif,0.4610539999999999,train
DB13-dia-Syn019725_repeat.cif,0.490709,train
DB0-m3_o20_o47_f0_fsc.sym.14_repeat.cif,0.842633,train
DB0-m3_o1_o510_f0_fsc.sym.40_repeat.cif,1.690663,train
DB0-m29_o81_o430_f0_pts.sym.19_repeat.cif,0.3372549999999999,train
DB12-AYOYEU_freeONLY_repeat.cif,1.130181,train
DB0-m2_o7_o14_f0_nbo.sym.31_repeat.cif,0.139965,train
DB0-m29_o93_o102_f0_pts.sym.3_repeat.cif,0.88929,train
DB0-m2_o17_o18_f0_pcu.sym.104_repeat.cif,0.763844,train
DB1-Cu2N8-ADC_B-BDC_B_No259_repeat.cif,0.7376159999999999,train
DB0-m2_o5_o9_f0_nbo.sym.60_repeat.cif,0.233054,train
DB0-m29_o81_o470_f0_pts.sym.41_repeat.cif,0.525278,train
DB0-m29_o82_o52_f0_pts.sym.61_repeat.cif,1.5851650000000002,train
DB0-m2_o25_o25_f0_pcu.sym.76_repeat.cif,0.520988,train
DB0-m2_o3_o11_f0_nbo.sym.11_repeat.cif,0.159042,train
DB0-m3_o20_o29_f0_nbo.sym.32_repeat.cif,0.186163,train
DB0-m3_o47_o159_f0_fsc.sym.59_repeat.cif,2.908954,train
DB0-m2_o11_o12_f0_pcu.sym.47_repeat.cif,0.556924,train
DB0-m29_o89_o510_f0_pts.sym.6_repeat.cif,0.503042,train
DB0-m3_o2_o5_f0_nbo.sym.17_repeat.cif,0.160407,train
DB0-m29_o85_o510_f0_pts.sym.42_repeat.cif,0.371968,train
DB0-m29_o90_o45_f0_pts.sym.55_repeat.cif,0.6045129999999999,train
DB0-m3_o25_o43_f0_fsc.sym.7_repeat.cif,0.703129,train
DB0-m2_o12_o14_f0_pcu.sym.77_repeat.cif,1.144788,train
DB0-m3_o1500_o159_f0_fsc.sym.69_repeat.cif,2.18234,train
DB6-cuf_6719_repeat.cif,0.322235,train
DB0-m2_o11_o24_f0_pcu.sym.29_repeat.cif,0.644439,train
DB0-m29_o90_o420_f0_pts.sym.93_repeat.cif,0.5982159999999999,train
DB0-m3_o51_o13_f0_fsc.sym.69_repeat.cif,3.106127,train
DB0-m3_o9_o9_f0_nbo.sym.66_repeat.cif,1.212986,train
DB0-m2_o21_o27_f0_pcu.sym.47_repeat.cif,0.1701759999999999,train
DB0-m2_o11_o15_f0_nbo.sym.133_repeat.cif,0.1959449999999999,train
DB0-m2_o16_o24_f0_pcu.sym.31_repeat.cif,1.08023,train
DB0-m2_o16_o28_f0_pcu.sym.49_repeat.cif,0.787857,train
DB0-m29_o97_o500_f0_pts.sym.38_repeat.cif,0.848013,train
DB1-Zn2O8-mof177-TDPAT_No103_repeat.cif,0.2195809999999999,train
DB0-m3_o150_o159_f0_fsc.sym.110_repeat.cif,1.75473,train
DB0-m29_o85_o102_f0_pts.sym.35_repeat.cif,0.7305619999999999,train
DB0-m3_o160_o540_f0_fsc.sym.35_repeat.cif,1.018911,train
DB0-m2_o24_o29_f0_nbo.sym.12_repeat.cif,0.168254,train
DB5-hypotheticalMOF_5022188_3_0_0_23_20_7_repeat.cif,0.193711,train
DB0-m3_o25_o47_f0_fsc.sym.75_repeat.cif,3.5369360000000003,train
DB0-m3_o152_o1_f0_fsc.sym.9_repeat.cif,1.967042,train
DB0-m29_o97_o51_f0_pts.sym.21_repeat.cif,1.014578,train
DB5-hypotheticalMOF_21177_1_0_1_10_24_6_repeat.cif,0.213968,train
DB1-Cu2O8-irmof10_A-mof177_No641_repeat.cif,2.688203,train
DB0-m2_o22_o28_f0_nbo.sym.41_repeat.cif,0.136371,train
DB0-m29_o81_o90_f0_pts.sym.5_repeat.cif,0.441397,train
DB0-m2_o4_o4_f0_nbo.sym.75_repeat.cif,0.195022,train
DB0-m3_o24_o1510_f0_fsc.sym.19_repeat.cif,0.7460859999999998,train
DB12-SIWPUL11_clean_repeat.cif,0.03988,train
DB0-m29_o93_o143_f0_pts.sym.8_repeat.cif,0.826129,train
DB13-acs-Syn036491_repeat.cif,0.518603,train
DB0-m29_o99_o143_f0_pts.sym.81_repeat.cif,0.2289929999999999,train
DB0-m2_o14_o20_f0_nbo.sym.1_repeat.cif,0.1374929999999999,train
DB1-Cu2O8-irmof7_A-pmof1_A_No20_repeat.cif,1.592627,train
DB0-m29_o80_o430_f0_pts.sym.44_repeat.cif,0.694502,train
DB0-m3_o22_o25_f0_nbo.sym.11_repeat.cif,0.130958,train
DB12-PIZRUN_freeONLY_repeat.cif,2.451153,train
DB0-m2_o25_o25_f0_pcu.sym.59_repeat.cif,1.349857,train
DB0-m3_o8_o19_f0_pcu.sym.91_repeat.cif,0.174339,train
DB5-hypotheticalMOF_5071617_1_0_2_19_21_7_repeat.cif,0.289439,train
DB5-hypotheticalMOF_6004654_1_0_3_27_12_0_repeat.cif,0.279677,train
DB0-m2_o12_o19_f0_pcu.sym.75_repeat.cif,0.578584,train
DB5-hypotheticalMOF_6704_0_0_0_11_9_4_repeat.cif,0.161705,train
DB0-m3_o8_o29_f0_pcu.sym.70_repeat.cif,0.313755,train
DB5-hypotheticalMOF_18784_2_1_1_25_21_5_repeat.cif,1.0189970000000002,train
DB7-ddmof_4292_repeat.cif,0.313634,train
DB0-m2_o24_o28_f0_nbo.sym.17_repeat.cif,0.165749,train
